tipo_frete;peso;valor_total_pedido;data;abreviatura_uf;regiao;grupo_gerencial_produto;conta_numero_pedido_vendedor
FOB;0;8947,5;22/04/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;10222,5;24/04/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
CIF;0;555;14/05/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;907,5;14/05/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;1740;14/05/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;7567,5;15/06/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;6420;23/06/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;10065;03/07/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;8445;08/07/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;23842,5;22/07/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;11265;29/07/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
CIF;0;487,5;31/03/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;15900;01/04/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;9855;08/04/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;510;14/04/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;7177,5;16/04/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
CIF;0;540;04/05/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
CIF;0;21742,5;11/05/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;6937,5;13/05/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;10305;15/05/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;10567,5;05/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;9930;06/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;8175;12/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;9825;13/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;7620;13/08/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;8932,5;19/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;9562,5;28/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;9172,5;13/07/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
FOB;0;8227,5;16/07/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;7545;21/08/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;7815;31/08/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;11020,5;03/11/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;11225,1;05/11/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;10027,5;27/07/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;6082,5;05/08/2020 00:00;ES;Sudeste;OUTROS;1
FOB;0;10245;21/08/2020 00:00;ES;Sudeste;NÃO INFORMADO;1
CIF;0;359100;12/07/2021 00:00;ES;Sudeste;AUTOMACAO;1
FOB;0;22065;06/10/2021 00:00;ES;Sudeste;OUTROS;1
FOB;0;39975;15/10/2021 00:00;ES;Sudeste;OUTROS;1
CIF;0;62775;07/10/2021 00:00;ES;Sudeste;OUTROS;1
FOB;0;7800;05/09/2022 00:00;SP;Sudeste;SERVICOS;1
;0;13100;25/04/2023 00:00;PE;Nordeste;SERVICOS;1
CIF;0;15000;20/03/2020 00:00;BA;Nordeste;SERVICOS;1
CIF;0;26000;22/04/2020 00:00;PE;Nordeste;SERVICOS;1
CIF;0;13346;16/06/2020 00:00;BA;Nordeste;SERVICOS;1
CIF;0;14500;06/07/2020 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;30000;11/08/2020 00:00;CE;Nordeste;SERVICOS;1
CIF;0;19500;17/09/2020 00:00;AM;Norte;SERVICOS;1
CIF;0;19979;22/10/2020 00:00;PE;Nordeste;SERVICOS;1
CIF;0;14449;15/12/2020 00:00;PE;Nordeste;SERVICOS;1
CIF;0;19979;06/01/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;26692;30/07/2020 00:00;PE;Nordeste;SERVICOS;1
CIF;0;35700;03/08/2020 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;15000;09/12/2020 00:00;CE;Nordeste;SERVICOS;1
CIF;0;15552;14/01/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;210000;12/03/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;6505;10/02/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;22186;25/02/2021 00:00;AM;Norte;SERVICOS;1
CIF;0;13346;18/03/2021 00:00;PA;Norte;SERVICOS;1
CIF;0;8000;24/03/2021 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;19979;10/09/2020 00:00;BA;Nordeste;SERVICOS;1
CIF;0;30375;05/11/2020 00:00;TO;Norte;SERVICOS;1
CIF;0;62000;08/06/2021 00:00;PE;Nordeste;SERVICOS;1
CIF;0;11925;21/06/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;15154,4;25/06/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;15675;05/08/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;31036,2;24/08/2021 00:00;EX;Exterior;SERVICOS;1
CIF;0;14500;09/09/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;32000;23/09/2021 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;14780;22/01/2021 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;19000;11/02/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;16660;17/02/2021 00:00;BA;Nordeste;SERVICOS;1
CIF;0;54000;23/09/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;13346;18/03/2021 00:00;CE;Nordeste;SERVICOS;1
CIF;0;18140;09/04/2021 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;15552;04/10/2021 00:00;DF;Centro-Oeste;SERVICOS;1
CIF;0;43000;18/10/2021 00:00;AM;Norte;SERVICOS;1
CIF;0;19000;25/10/2021 00:00;CE;Nordeste;SERVICOS;1
CIF;0;21083;16/12/2021 00:00;PB;Nordeste;SERVICOS;1
CIF;0;23500;20/12/2021 00:00;PE;Nordeste;SERVICOS;1
CIF;0;19800;21/05/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;40000;01/06/2021 00:00;PE;Nordeste;SERVICOS;1
CIF;0;131903,82;08/07/2021 00:00;EX;Exterior;SERVICOS;1
CIF;0;17230;22/11/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;15000;07/12/2021 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;12500;23/03/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;13000;31/03/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;20690,8;24/05/2022 00:00;EX;Exterior;SERVICOS;1
CIF;0;15925;24/05/2022 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;16350;25/05/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;12730;30/05/2022 00:00;MA;Nordeste;SERVICOS;1
CIF;0;22186;13/05/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;16350;26/05/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;160650;18/11/2021 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;15175;30/06/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;9540;29/07/2022 00:00;DF;Centro-Oeste;SERVICOS;1
CIF;0;23277,15;24/08/2022 00:00;EX;Exterior;SERVICOS;1
CIF;0;29000;09/02/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;14161;21/06/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;13730;22/06/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;16350;11/03/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;14774;25/03/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;15552;28/03/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;16350;29/03/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;16840,5;30/03/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;11000;31/03/2022 00:00;CE;Nordeste;SERVICOS;1
CIF;0;8100;02/09/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;11500;15/09/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;21600;29/09/2022 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;14200;10/10/2022 00:00;DF;Centro-Oeste;SERVICOS;1
CIF;0;48600;13/10/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;65000;27/10/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;16900;30/08/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;27900;31/08/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;8100;14/09/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;15552;26/09/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;50638,61;28/09/2022 00:00;PA;Norte;SERVICOS;1
CIF;0;12730;04/11/2022 00:00;MA;Nordeste;SERVICOS;1
CIF;0;6000;09/11/2022 00:00;CE;Nordeste;SERVICOS;1
CIF;0;12000;10/11/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;14800;23/11/2022 00:00;AM;Norte;SERVICOS;1
CIF;0;19780;26/05/2022 00:00;MS;Centro-Oeste;SERVICOS;1
CIF;0;16350;27/05/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;16300;10/08/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;25209,37;16/11/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;160650;05/09/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;16350;02/12/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;16350;22/12/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;179700;28/12/2022 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;17900;14/10/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;65988;19/10/2022 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;10000;24/10/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;15600;26/10/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;9745,65;27/10/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;17240;15/05/2023 00:00;RN;Nordeste;SERVICOS;1
CIF;0;119670;06/03/2023 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;16350;15/03/2023 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;10360;17/03/2023 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;79100;04/04/2023 00:00;BA;Nordeste;SERVICOS;1
CIF;0;13780;10/05/2023 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;14100;25/11/2022 00:00;BA;Nordeste;SERVICOS;1
CIF;0;40000;12/12/2022 00:00;PE;Nordeste;SERVICOS;1
CIF;0;10575;26/12/2022 00:00;PB;Nordeste;SERVICOS;1
CIF;0;16350;24/01/2023 00:00;PE;Nordeste;SERVICOS;1
CIF;0;13780;23/02/2023 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;77085;27/02/2023 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;19500;01/03/2023 00:00;PE;Nordeste;SERVICOS;1
CIF;0;65988;23/03/2023 00:00;MT;Centro-Oeste;SERVICOS;1
CIF;0;15552;27/03/2023 00:00;GO;Centro-Oeste;SERVICOS;1
CIF;0;58500;27/04/2023 00:00;BA;Nordeste;SERVICOS;1
CIF;0;18380;02/03/2020 00:00;SC;Sul;SERVICOS;1
CIF;0;31114;30/07/2020 00:00;SC;Sul;SERVICOS;1
CIF;0;13000;07/12/2020 00:00;SC;Sul;SERVICOS;1
CIF;0;33240;08/01/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;18350;24/03/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;6500;05/03/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;19000;15/03/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;2700;06/10/2020 00:00;PR;Sul;SERVICOS;1
CIF;0;68500;26/10/2020 00:00;PR;Sul;SERVICOS;1
CIF;0;76170;10/11/2020 00:00;SC;Sul;SERVICOS;1
CIF;0;15557;01/12/2020 00:00;PR;Sul;SERVICOS;1
CIF;0;27324;21/12/2020 00:00;SC;Sul;SERVICOS;1
CIF;0;69100;23/08/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;12300;23/08/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;17981;08/09/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;65000;25/01/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;12680;03/02/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;18382;05/02/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;13346;05/03/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;187500;19/08/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;1200;30/08/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;14780;11/03/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;17500;16/12/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;3657,5;18/05/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;22300;01/12/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;9000;09/03/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;10000;14/03/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;13500;16/03/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;3920;11/05/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;5600;27/05/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;12678,7;27/04/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;18/05/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;12678;13/09/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;14400;06/10/2021 00:00;SC;Sul;SERVICOS;1
CIF;0;15557;24/11/2021 00:00;PR;Sul;SERVICOS;1
CIF;0;14000;04/08/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;12500;11/08/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;19780;19/08/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;10676,8;26/08/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;99680;12/01/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;13100;10/08/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;221840;15/08/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;21525;24/08/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;16350;11/03/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;45630;26/09/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;32000;29/09/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;28000;20/10/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;20/04/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;06/10/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;9650;07/10/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;58200;20/10/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;18400;30/11/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;9000;20/06/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;30300;14/07/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;11900;12/08/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;108700;16/12/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;79240;23/12/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;11500;06/12/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;30300;07/12/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;16/01/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;15557;09/02/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;5500;26/09/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;8500;30/09/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;15000;03/10/2022 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;18/01/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;23/01/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;21200;17/02/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;9630;28/10/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;8800;31/10/2022 00:00;PR;Sul;SERVICOS;1
CIF;0;8100;05/05/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;21000;16/05/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;16350;16/05/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;16350;15/02/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;33500;21/03/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;73980;27/03/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;16946;31/03/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;22410;03/05/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;90000;04/05/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;16350;22/02/2023 00:00;SC;Sul;SERVICOS;1
CIF;0;60000;17/03/2023 00:00;PR;Sul;SERVICOS;1
CIF;0;20000;28/04/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;03/06/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;3000;06/05/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;16500;18/11/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13500;27/11/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13500;09/12/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;23/07/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;8100;30/11/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;110000;19/01/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;8500;05/03/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;16000;11/05/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;32400;05/11/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13000;23/11/2020 00:00;RS;Sul;SERVICOS;1
CIF;0;13380;14/05/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;13000;20/05/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;5040;16/06/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;429,08;11/01/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;20000;18/05/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;9200;19/07/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;15277,56;23/08/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;12000;24/08/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;5859;14/09/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;260390,13;31/08/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;9500;17/09/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;06/04/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;16/04/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;11640;29/09/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;14000;01/12/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;13/01/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;23479;23/06/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;11000;17/12/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;10500;18/02/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;8500;05/05/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;60000;30/05/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;8500;12/05/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;10000;13/09/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;9000;01/10/2021 00:00;RS;Sul;SERVICOS;1
CIF;0;7900;28/06/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;7000;08/07/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;401280;24/06/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;56153,3;30/06/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;19780;17/03/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;6500;22/03/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;11950;10/10/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;7200;28/04/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;8480;18/10/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;8000;10/11/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;7000;19/05/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;7690;03/06/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;7500;28/10/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;10500;18/11/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;55440;21/12/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;13346;27/09/2022 00:00;RS;Sul;SERVICOS;1
CIF;0;26552,12;08/02/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;9600;06/03/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;9860;17/03/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;10800;24/04/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;16350;15/05/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;33615;27/02/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;302450;22/03/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;6950;14/04/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;44550;12/05/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;2025;19/01/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;5850;10/03/2023 00:00;RS;Sul;SERVICOS;1
CIF;0;27046;31/01/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;3000;31/01/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;13346;13/03/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;13346;16/03/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;50000;28/05/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;36800;15/05/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;36000;10/07/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;10800;31/07/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;36800;12/05/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;211680;07/08/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;15557;11/09/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;17000;25/09/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;36000;15/07/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;15552;28/07/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;8076;12/11/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;18500;29/09/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;70038,57;26/10/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;14000;23/11/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;15552;23/11/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;10800;25/11/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;2700;22/12/2020 00:00;MG;Sudeste;SERVICOS;1
CIF;0;11286;17/08/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;14300;01/04/2021 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;28000;08/02/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;12705;22/02/2021 00:00;ES;Sudeste;SERVICOS;1
CIF;0;111500;14/05/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;30000;22/06/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13346;26/07/2021 00:00;ES;Sudeste;SERVICOS;1
CIF;0;40000;14/12/2020 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;15980;22/12/2020 00:00;ES;Sudeste;SERVICOS;1
CIF;0;14000;05/08/2021 00:00;ES;Sudeste;SERVICOS;1
CIF;0;15000;20/08/2021 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;14426;08/09/2021 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;12600;17/08/2021 00:00;ES;Sudeste;SERVICOS;1
CIF;0;16000;26/10/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13000;03/11/2021 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;17000;29/09/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13346;09/12/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;15000;14/01/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;68250;20/01/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;58679;09/06/2021 00:00;ES;Sudeste;SERVICOS;1
CIF;0;12678;08/12/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;20930;03/08/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;17113;30/08/2021 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;13346;25/01/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;14680;27/01/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;16500;07/02/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;16350;10/02/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;12000;25/03/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;21486;25/04/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13346;15/03/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;16350;30/03/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;16350;13/04/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;12000;27/05/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13346;22/09/2021 00:00;MG;Sudeste;SERVICOS;1
CIF;0;108247,42;09/06/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;143100;15/07/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;13346;07/02/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;16350,04;11/02/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;8100;08/06/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;78308,1;04/07/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;4050;05/07/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;13250;25/08/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;13346;30/08/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;360540;31/08/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;18100;13/09/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;37800;19/10/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;49535;31/03/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;76326,4;15/09/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;44067,05;28/09/2022 00:00;ES;Sudeste;SERVICOS;1
CIF;0;72180;29/09/2022 00:00;RJ;Sudeste;SERVICOS;1
CIF;0;71000;06/10/2022 00:00;MG;Sudeste;SERVICOS;1
CIF;0;61242;22/11/2022 00:00;MG;Sudeste;SERVICOS;1
